worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,direction_worker,direction_machine,ttc,in_restricted_zone,machine_status,risk_level
215.97250932105788,182.29223478461475,-398.6047668128352,202.63412927762997,255.7711673960672,-796.2995155134082,404.6457451449517,0.6929292208434958,3.5586841609485593,2.0027441813924933,7,0,200.76684533034796,1,1,2
145.61457009902097,95.12744698604688,-673.4475593546643,122.20883105531144,91.90289289777294,-134.12413517543723,539.8407007976122,0.58447911711179,3.0962639309303537,5.290650614689535,7,0,103.05823798976476,0,1,0
305.92644736118973,106.88788809932129,-218.2711758902542,305.1095723471385,92.24867066586387,-216.78189445817188,14.737432986669353,0.4859957429088753,8.291527988946246,13.6446814288688,0,0,0.0,1,3,2
69.74693032602092,219.4522108999082,-600.530639415347,127.23395180540587,238.43191186556822,-106.4358246352707,497.78978764120404,0.4773757063713915,2.1223977118079276,1.565297189913437,5,5,300.0,0,1,0
146.07232426760908,165.01779453686456,-338.73157258131846,255.7685768206414,49.06507847304103,-226.13752390460604,195.33489187590175,1.131855922162989,7.889988511277357,3.594246279867042,0,6,55.24525369304407,0,3,0
183.18092164684586,200.50531220139456,-125.44997175633125,316.2886048227437,86.90302338403116,-72.3278656106994,182.87999755672195,0.7806133023097951,1.1976978770559241,0.2901736114427163,5,2,300.0,0,2,0
228.03499210851797,47.495496322556484,-771.0607936656339,456.19151409356,120.58585761248254,-760.6043978313661,239.80603756295582,0.6896728892378218,1.2561853402288388,1.171207556657947,6,1,208.2300120620285,0,2,0
392.5879806965068,236.09300166852557,-509.34954278544564,412.2880890769321,240.216908809604,-509.04145702126976,20.12947582891391,0.45249544234776606,9.098432662573666,3.9167502542554025,0,7,2.7363735159142863,0,3,2
99.83689107917986,96.1173956745104,-698.8116802395235,120.35196499198963,74.26813723815948,-701.6826225755431,30.108149424420777,0.630855873000633,0.0,1.1912805449056292,6,4,22.736237749164218,0,0,0
257.1172192068058,185.958380147302,-118.50671723357209,495.59005192764795,89.27115718830417,-799.6880477104216,728.1659948251062,0.8919912202164757,1.2901970891313599,1.0316547151822952,3,7,300.0,0,2,0
296.2072844310212,34.40394757260261,-529.9419166246819,481.8432551557131,24.13324147341389,-751.2128596682561,289.0104345280067,0.4166044757929847,6.402678261410948,3.809458306808473,3,7,76.7883059605606,0,3,0
23.22520635999886,96.4260723470901,-639.9943050016618,498.8980417817005,196.17188899893492,-153.12641460215934,687.9347476321622,0.5920393505376619,0.0,0.11823391223547537,1,3,300.0,0,0,0
303.7724259507192,194.66018791999255,-292.6425682351952,238.01125389413747,237.44410900724552,-675.3712507794262,390.68688242107436,0.9441068737858433,0.0,1.164356827388607,7,7,300.0,0,0,0
85.26206184364577,82.26183968707518,-392.60540943076916,3.147594346026683,248.5565263371421,-74.17236209747102,368.5055144966381,1.2003916774755683,1.5018100673438377,4.757689817007482,6,1,76.5060774906258,0,1,0
32.525796492639756,264.0936590249451,-187.2974886940765,12.60566567937622,242.25799863982922,-184.4549002081122,29.693231305672807,1.3129788411768293,8.016228821803308,2.4546976110248075,3,7,11.521665264128435,0,3,2
474.44276862666663,198.3685198330261,-235.19888095786587,497.59526652240015,196.02511029198294,-235.07616805713383,23.27111483244847,0.7585071280534673,0.0,1.4062196091775232,7,0,15.9965641318496,0,0,1
482.81601653727967,261.0835179890387,-68.99761028537444,496.1208606903369,266.5876988418815,-68.66284859643856,14.402324471637257,0.5558808483647939,4.917533337320055,8.497778994512696,2,4,1.9059218950767,1,1,2
404.19867405823055,118.61721067533621,-732.1007696005847,322.4596644370133,30.299778956055178,-783.0583419798612,130.6824725130976,0.46681676931508315,0.0,0.33567036063565053,4,0,300.0,0,0,0
152.30688458668536,10.1955427874025,-739.7954237326148,337.629863879554,91.50787076994924,-465.8487216708731,340.59227370336953,0.0830874842540511,0.0,0.16560854001463374,5,2,300.0,0,0,0
48.83605700319193,172.84198900653084,-119.4794761154617,458.2224213849542,202.76069694622188,-220.1615286145361,422.6454780568744,1.2574936735751368,3.263801890587919,8.460362261546546,7,6,45.53256948513162,0,1,0
342.11651325607846,101.75805081761169,-83.20083205028027,357.09745456284725,109.88310513779095,-84.12961224739426,17.06773982685657,1.0055221607205491,7.348936819632579,5.1433287664792555,6,7,1.8658467042873803,0,3,2
220.07624686980066,134.45651277670598,-495.02424054865116,206.1781549480266,124.81919555942515,-483.4150909495164,20.513585659939356,0.4845306365730187,3.0949162896934714,4.254388643013856,4,3,1.9360761150587709,0,1,2
61.019117422389414,204.33306417682465,-458.0976277452031,64.11989054669783,188.29803776985577,-456.7238874201227,16.389753760242243,1.393086475601291,4.177459241393342,1.7007352211513926,1,4,8.717244388184572,0,1,2
247.58845505563508,210.1994001212615,-523.4762855458314,253.82977744717152,207.3862163058747,-520.17384412378,7.600935976597175,1.0610988866157163,0.0,0.8517783209377917,5,3,9.122954355916322,1,0,2
17.194260557609198,8.266924459744619,-216.73484369002074,367.67615139833936,140.10218937750219,-128.24879003933893,384.7698982169735,0.660576971378288,0.9239020081117251,1.9083277221519621,3,2,201.14263136280434,0,2,0
454.66020103939104,230.79080185188405,-221.91003591737262,473.3141789844274,231.1442689442554,-224.8018817877782,18.8801113528886,0.9579702031870102,3.651215724359674,6.445689162710268,5,1,5.280680010880049,0,1,2
129.38999080000846,148.05567448682368,-634.6852538691098,115.4838811849942,274.9615826615895,-500.3182090865886,185.34560188435808,1.074592589269736,1.7150921291015122,2.9442165386064008,2,2,58.73150969928224,0,2,0
331.261142176991,167.009631997365,-512.0794026025362,349.3871383309298,164.77035046561954,-519.1973845616228,19.60183117774725,0.6020786303813793,2.610457258599061,2.845829435197348,6,6,5.535908296070012,0,1,2
155.85553804470547,89.39825555695576,-640.6724922224683,146.09095116955763,198.37387210388349,-71.03368930003046,580.0512028722407,1.1703549635007398,0.0,1.8649922797788658,4,7,300.0,0,0,0
260.0340105889054,126.25013580017429,-765.0318912447167,260.67843752055575,125.42436991672234,-770.401739091568,5.471054858328743,1.1640741946276247,0.0,1.0040511556116685,6,1,4.851237850685598,0,0,2
273.35513967163985,213.1125401937995,-757.9089019520534,99.57512251749017,296.5815591435929,-725.4278226378044,195.5034321948238,0.08274429091374935,9.160002809350098,17.5,3,3,9.510239101923831,0,3,2
92.42722776276352,233.01414088327755,-689.8826567596724,86.56646310809246,220.95793589691323,-690.3183040284504,13.412323793939333,1.0086200432088808,4.543722047104347,5.318064027130533,6,5,5.047685005996998,0,3,2
484.7923138822793,116.13185435039341,-777.588473616896,347.1133582021497,79.38234776097724,-82.93005643974948,709.12364057814,1.4798582929120716,1.4845149131474575,1.091011369789019,1,6,300.0,0,2,0
387.5664116805573,207.33525979539905,-482.61859529277166,212.61398732712433,293.05675437630066,-114.50684299504155,416.48864042135966,0.5004417450980183,7.680476016519744,15.454622616330443,7,5,26.393397755899848,0,3,0
469.74947078209453,77.4130505065314,-751.9853672220269,369.81913017434545,114.1742599154581,-342.7823999327672,422.8291947459667,0.1668514438206926,1.2666117640624353,1.8296659376930693,0,6,233.48021575008676,0,1,0
447.41367521382443,249.60679955325458,-164.44145628126535,187.98624494968752,120.33821512601679,-433.859605163082,395.72603836515515,1.3771132224424982,2.2503569079894605,6.883879264595429,5,4,57.462976474141165,0,1,0
298.94998940554257,182.9442716722096,-265.9385169523881,301.76167122489096,223.4150109606724,-264.7815650947226,40.584785706086166,0.9586169738611958,0.0,1.661504085764751,1,0,23.859058635952472,0,0,0
460.9371175115584,232.5559548200685,-212.26786761253368,7.950484333339447,165.97898949944607,-96.71545234316,472.2094268690826,0.6120817999615406,2.491153716708358,5.568280431804318,2,6,85.26775148726536,0,1,0
44.24625102595975,143.1464556953542,-336.8899113578983,3.678631880288774,228.032328809701,-353.64286524265196,95.56152280807311,0.8932240563981099,11.907408973332469,17.5,5,0,5.46826572982112,0,3,2
97.9914312095726,68.73278549458658,-302.0920011192695,105.89496356119389,53.40626788754969,-309.08770426813874,18.60934786979476,1.234082953204727,0.0,2.0082702144228035,5,5,8.555273442246062,0,0,2
22.613644455269032,128.7693339940932,-714.9424746663203,392.03791264543094,56.485929662268674,-438.59252689202646,466.97802314936587,1.2007219220747776,4.5670424421385,8.404552409632899,0,2,54.41073424021018,0,1,0
162.66516538163216,114.44561834349622,-756.3742635999138,263.5158319199711,93.07059993407776,-698.3170063927581,118.31480662895935,0.6936601603274302,8.854048196853924,3.9183162256788893,3,4,23.423951032150136,0,3,0
194.338644844741,99.81496303204773,-58.0894158521545,209.81551992795178,92.14137006988321,-57.36887795407263,17.28979080708798,1.0798852026627879,0.0,1.4400628318917283,0,6,12.78437896644794,0,0,2
135.67451588694794,63.652124322443505,-520.2879787668992,155.78869607439256,45.54816015618006,-526.2864096576826,27.7184944810833,0.7416641510531974,3.1926783896852875,3.578332736314565,1,3,7.490579311971012,0,1,2
414.36875457596466,227.75014256394184,-761.5474855710108,435.2039298207066,198.95858593957016,-757.8274693009173,35.733692523769065,1.4806504191794334,6.459307409284474,2.3945535786577112,3,3,12.79024497148882,0,3,2
178.37666334679463,25.90549839616815,-680.2655059518835,200.25386481713366,-6.404147512893381,-681.0950996662424,39.02836646176271,1.1856695669724533,4.2111913483084376,4.2204458438565435,6,5,7.296367757929804,0,1,2
140.46725484369037,266.2682789657502,-144.34550231262153,153.8557243460213,244.20924257236103,-141.9258491364202,25.917309345547704,1.3067716009727255,2.0531197920980144,5.095792478055235,5,2,6.551021000527907,0,1,2
271.34804157912424,52.50741686932605,-645.6509925296504,224.0533245763133,105.9778249020952,-484.4993790316795,176.25469447525697,1.8991334439370176,6.474088144325673,12.160122854561097,7,2,16.138042755820393,0,3,0
70.46211248738132,293.9620955554624,-449.718446546398,67.93535966614611,283.3706440653378,-363.9630039725039,86.4439659868272,0.4731581323645622,1.4867802949327613,1.869743171477009,6,1,47.2396443892623,0,2,0
401.09849037701986,296.5404144261223,-299.39436050140324,424.1687987064862,292.9881939521922,-294.8627671049506,23.777988464603677,1.030118492413418,1.3579238521964752,3.727709981261972,3,4,5.283763128104577,0,1,2
37.275321839885414,119.51611237234553,-75.59917219555746,54.41144997980235,114.4353176422764,-483.0565510455331,407.84920858328184,1.4276356759403301,5.185059074326717,1.4513956217214479,0,7,279.97459801240666,0,3,0
493.44346830025864,296.3463217896789,-789.4306258832362,482.50934365194695,293.00428960071633,-788.0777313759721,11.513235189322957,0.47256547596020937,6.202153511279306,2.043114745761878,0,3,2.6675972236299472,0,3,2
386.1223846483287,260.7205551842179,-434.3130275014266,315.10605409908516,260.950326103044,-696.3651610116694,271.504498446388,1.091676387616907,2.5068667148543193,5.881868906929258,2,0,45.005952809849454,0,1,0
99.3578407670862,24.729083083999683,-52.97611974741642,204.74557227340458,196.11863719439728,-654.2970692867933,634.0881938383229,1.1051093475980789,0.0,1.0222686790089848,2,6,300.0,0,0,0
2.7610585618011996,284.19856908858543,-708.7084826555628,420.31115945771097,0.22321327773360267,-75.92002824899123,809.5747757288033,0.8768292631162681,7.1998339207360775,4.629882967911681,4,1,176.31097278247123,0,3,0
407.7307142274171,12.754315771378266,-707.2122723063358,234.38340197537872,46.74065264191466,-496.24035616116055,275.16088232314223,0.8511138500443752,8.637897750294004,17.5,5,5,15.863736300168094,0,3,0
353.42867192380857,54.57428812173215,-734.718263260603,417.0062612151012,2.8354111166928098,-688.9715750632546,93.8710857232422,0.9134877940953574,0.0,0.395779020812701,1,3,236.48741326939611,1,0,0
364.50358402049363,175.37866225400228,-419.1169720389887,77.94103031347677,268.33978538700114,-771.4981104636262,463.60795325218373,0.9101089641962589,1.3993131470388611,1.2017912034014149,2,1,300.0,0,2,0
385.63517334297285,24.22115352000408,-538.6916018995807,439.92405644411957,211.0542381495556,-327.41190980502904,287.21593380613774,0.9912201376483105,3.4865061024037933,4.873978843757886,2,2,58.92617721097917,0,1,0
37.02232586704518,48.51832709681068,-262.80945771521283,175.07738250969234,92.1414377804964,-553.0603424601368,324.3574425622707,0.8201337368328854,1.6794776184234825,2.3766593586365925,3,4,138.07963648764178,0,1,0
179.2328642721363,286.0475361336716,-371.5275021832474,411.35534402945325,90.52503332190476,-186.41794935300527,355.4932365931532,1.4227808005761522,2.17326040005591,4.433710341173825,3,6,79.67160561090203,0,1,0
57.93452976256486,298.4063654662824,-364.37000293140676,347.6436620246322,44.17792225157432,-569.0969766899897,436.4362684742889,0.9113011074343792,0.0,0.8745053754567451,7,7,300.0,0,0,0
431.55171293779676,239.44096253408918,-416.70569600621053,112.09855629977955,223.10030279287878,-761.1219716695517,470.0424527514278,1.2402763260564644,8.893393770604956,4.178447989943456,1,1,115.25246239940412,0,3,0
311.64906341377895,154.56281743941085,-55.95132171581167,212.06082700454775,192.77036519234917,-693.5633863026904,646.4725658859285,0.3319761703055744,3.816245098405827,3.32733901074315,1,1,191.46531042462317,0,3,0
165.4490124263246,270.0902807075026,-395.713220704354,171.86838406243538,282.0638786261652,-393.4253892449334,13.777138748920983,0.7993308288405396,0.0,0.4538417755403438,2,6,34.201116242084574,0,0,1
31.779175143011816,33.56963126507061,-745.7277297470179,387.7276921846337,198.46918409386916,-312.8810485771472,584.1638971273723,0.701004180332267,0.0,1.3613691957564813,5,4,300.0,0,0,0
155.4911608578311,282.86756077350265,-558.3540214170542,436.0337564197966,128.67927766186375,-250.1889867409683,444.3465575094205,0.8805986040424464,7.55465441492433,1.6824104096789998,0,7,266.545331812137,0,3,0
162.5916610133735,105.46587823662966,-214.4919569125476,80.59996572856026,56.62766237202573,-398.6263999900163,207.3964863539517,0.9833950904608172,3.2029574798515537,1.9338390099228973,3,0,105.95498630199091,0,1,0
364.80308916903203,258.44681736995835,-328.6586026363681,371.48714283730476,265.9154976876117,-331.37225632153326,10.383721657029499,0.9838764098348525,9.114550480653094,17.5,7,0,2.9097575390130297,1,3,2
318.77873567760656,200.5120217956173,-287.0391919652461,393.8080811356369,19.028298894071916,-204.9397099832355,212.85222408934288,0.6685203603041001,1.4272505090822083,2.2954832044509668,1,4,92.21372090062572,0,1,0
443.60637128816325,288.0822912167166,-108.64532791867987,190.00277315018664,24.001826015821372,-392.4008471636723,463.2175210322304,0.2615873311043676,2.0922984737578245,3.465982835597746,6,7,133.04527883692515,0,2,0
236.10746258097464,259.40338433874547,-467.1647841539052,416.39375701703995,101.05891801557217,-716.9162714595927,346.3407619499345,0.7585874703878125,4.581251809007313,6.362106880645107,2,5,58.472246966450804,0,3,0
59.79712296915085,266.36934406527183,-785.3584621889946,91.59861179255508,255.3931102489366,-786.8674434900482,33.67624421967055,0.7738749779503282,3.5558007599604196,5.209133790077336,2,4,4.977651123043408,0,1,2
356.6223936114975,189.52630683600916,-57.432497367220435,346.999515363963,278.6620792832479,-267.4776767052015,228.37855214239673,1.2816465927150715,0.0,1.627937074199611,0,5,142.10474746631172,0,0,0
380.39252430844874,249.94755929288274,-459.0666764242332,332.23753056455695,124.41142217850046,-612.9672328540796,204.36146019612306,0.47383849426667907,5.512838606980202,2.7842706296116218,6,3,71.67259842515791,0,3,0
280.6385987847481,227.13934522840157,-726.79128124693,202.01694839896595,129.24209985348477,-174.64101541740058,566.2465457881406,0.23197383906507907,1.4057582161262607,0.2242502330911251,7,1,300.0,0,2,0
385.4835899772805,48.48693927116617,-388.5619222557502,20.228343100180012,187.91671817370838,-724.7245917361213,515.6136140253016,0.80504427870197,2.970548759178417,2.971488340177864,5,1,177.05346513768907,0,1,0
246.89779818219537,194.57906740597292,-357.34761826175173,240.5182402997308,173.84140125377513,-364.65502623696835,22.894273684307727,0.9162383263887579,3.2760775648632183,7.21836007968646,7,1,4.144996906375198,0,1,2
261.36641469099703,44.45266395604759,-376.7499373902621,131.18439271472494,198.75106577373728,-759.1326729259548,432.4024885278568,0.5034517852581841,0.0,0.46552607003082574,1,2,300.0,0,0,0
213.77050917927482,260.836836565659,-76.31155173120442,481.15248016140197,121.47228276901043,-166.37740766531692,314.6862813444055,1.4443219545654737,2.8565702435842684,0.7305359725054628,6,4,300.0,0,1,0
12.709563372047594,19.784939801990543,-560.2734254542357,33.09204648273016,32.925402471322755,-566.0510571439091,24.929869732168513,0.525405895278737,1.6084608132119915,0.7227270415062057,7,4,31.407636629700733,0,2,1
53.945713496652225,296.1140010579826,-774.1151550541086,63.058289142694015,293.43234182929797,-774.485520076764,9.50618227121855,1.1284238742920982,7.138354940854385,14.79933737251362,1,1,5.892089947488577,0,3,2
15.714592843367125,120.18799984131344,-110.18582157434707,55.89026968898014,219.88785613900103,-151.76099804396767,115.25034340192994,0.9231127125513892,0.0,0.7229731172113392,5,4,157.95666738145098,0,0,0
318.2052056318902,51.18880611043068,-656.5710732613592,154.12463155151818,4.26303513470303,-115.50917444948277,567.3380307348733,0.7105959076810223,3.6771468937442053,4.057977354962423,6,0,140.65339720830565,0,1,0
157.17799053816333,280.70249509836685,-237.91296475732008,77.9347255536239,96.83799103337577,-118.01010807475791,233.3716905306085,0.8400408766557143,3.380134115096035,3.30893512204535,5,3,70.06356441748925,1,1,2
254.2853455823514,13.627795868954385,-646.9927376009533,253.9954466464808,23.06119698177441,-653.4763228144324,11.450326421933005,1.5322786718825772,9.707680794463025,17.5,3,4,3.20487764290357,0,3,2
453.78323696304653,141.03169035269505,-178.2684136144792,436.954928106066,137.81616445596163,-186.012498353641,18.801660411405464,0.35182179712164374,3.8370202332316943,1.87193136470516,3,5,7.821082910835016,0,1,2
124.64611457443748,231.0681383773508,-120.21309485682798,131.35624847364048,224.36151815084267,-119.83268926333102,9.494701692175752,0.8558206150248058,4.125070152307513,9.222801059019474,2,4,2.4738500355279083,1,1,2
205.19146151781487,95.0251426295103,-720.9824715922791,335.24259487302965,247.99186852968532,-83.58403725589903,668.2730584230251,0.7026939710185848,3.365679277121473,7.58853507135325,2,2,88.63798514702142,0,1,0
377.7755692715243,158.65040097084034,-689.5440908254918,390.5284493412244,153.01458300173402,-687.721777175548,14.061266702961973,0.866122736123492,0.0,0.4620031823289481,6,4,32.760180969634796,0,0,1
114.39908274581123,210.12390489414057,-106.0334342166392,389.82471070080027,176.0629143429194,-188.5084262425363,289.51951906806255,0.5422144272873587,0.0,0.17458943199338506,2,0,300.0,0,0,0
38.4899549143965,285.59292630039624,-221.97169688876988,207.50734440852864,272.65058173144024,-447.436098777688,282.07902926924635,0.966899935699257,0.0,1.3878573920978963,5,5,199.83111082535376,0,0,0
144.87572645688402,30.81079178130899,-770.8273458109685,135.14993073503072,11.121066405930414,-770.6630360951182,21.961406727797968,0.8708600613509926,0.9454941652850313,0.470141994399652,6,0,46.47366603392112,1,2,2
80.6106436270022,47.16801111447593,-663.3503801217333,219.96679012075964,87.77846024375073,-475.26530853273624,237.58227690362165,1.0709899102005314,1.6182626609082083,1.337356033849589,0,5,178.33347594922108,0,2,0
464.84882617128653,152.6612685582201,-490.94283776993404,187.9161955731899,137.29158142465698,-776.5038704484812,398.086689751119,0.7531314719518669,2.033098023148118,3.7504139318009777,5,5,107.73034982178973,0,1,0
404.06018978220845,125.54248834501406,-151.85123341687097,407.849139842671,126.07429137907887,-151.17384394859266,3.8855904981680554,0.3431371525697742,0.0,0.07889699425875604,1,6,298.5374304904497,0,0,2
316.70187825521174,123.23884820509993,-686.7068240431605,198.29892768178803,232.38936130106,-487.3085692212887,256.30598362038313,1.0609893626385214,1.5416985090955178,2.3937642625488005,7,3,105.98234712058472,0,2,0
435.73029509385884,89.08845088084595,-256.8948917268052,245.20654463276458,19.712272407482377,-633.6115817561766,427.8175056914044,0.5074448036268369,0.0,0.19358837265396378,1,6,300.0,0,0,0
401.83603844955724,168.20543955268684,-737.2142477148176,411.6066968947647,166.08733093240963,-742.6967895318544,11.402210985407773,0.056562716227319565,0.0,0.05972236140387757,5,2,300.0,1,0,1
93.28502944301792,264.98650084971484,-449.6232714030661,434.7148317312643,202.2190314436535,-145.44156387804333,461.56318776422194,0.5315110635497351,0.0,0.7350093741235384,5,1,300.0,0,0,0
446.27949924498887,48.27730216135916,-253.2544533738137,376.5716664577442,280.3086152005642,-774.4256844601431,574.7322544408241,1.2309493084673808,3.073494683880876,4.350207259323098,6,3,134.60747827339813,0,1,0
269.67112095782534,64.5858988487273,-751.4649287189063,68.75167818223127,131.79657253776935,-585.6761299501159,269.02011623703646,1.5540346081255318,2.6008348249939233,1.2322000829462556,2,5,216.26296312804416,0,1,0
403.72007758203125,201.24704933987573,-646.8209619019486,446.00449015519325,221.45995287275295,-649.2383639593917,46.92948804956337,0.4287554245717618,9.4663253212127,17.5,6,3,3.410080047626451,0,3,2
448.0456499617466,16.85929628619125,-206.14319092417213,453.5634706290628,41.723682288288686,-729.7011280900462,524.1770670351415,0.42294036547957675,0.0,0.1835414401384933,1,6,300.0,0,0,0
159.00173748593193,202.12925986890195,-677.361083903528,353.7872628041309,232.69312150185826,-799.6135976763036,231.99402499885187,0.566165642563713,2.0926231871100622,3.314932412089853,5,1,72.12264553133248,0,1,0
55.02596226383838,94.3368452590012,-299.3482060014802,148.12275770582622,169.04753350426702,-618.991791850333,341.20480980484666,0.5804642206175287,0.0,0.9924894095360486,5,5,300.0,0,0,0
113.96758127097084,107.3561794200045,-318.35998464665204,42.31598964991129,91.8002805407305,-116.79558015147995,214.4857704633728,0.8472810868949485,0.0,1.2394333897661496,7,0,172.19534325314174,0,0,0
213.55389431312815,121.66481214687008,-409.7046915328464,470.1120099332202,53.827154785648176,-189.01386926847647,345.1499000123204,0.1719535514183651,4.322551131541751,0.7661639010251492,3,0,300.0,0,1,0
409.00738296124655,104.87626844751446,-648.717094881513,355.79063627356715,51.8192975763147,-116.06469762994618,537.9271703343204,0.5206801621280648,2.731661053410641,5.0105563046780075,3,1,106.31518819633172,0,1,0
430.36529162817175,252.3628863838597,-487.29487442027596,449.3970451545843,71.89728816186859,-218.1213085331516,324.6297096020346,0.7511034311254541,0.0,0.18197123020016429,5,6,300.0,0,0,0
3.4760652655953517,283.8205372200927,-333.6739144163573,94.87033598419364,243.01046145480248,-52.522133931180406,298.4370933281221,0.5736058231679518,1.9599347367192732,2.1892573429674655,4,7,135.65957359155013,0,2,0
255.37365128878287,164.40344259485653,-138.7067947063124,235.72635983833683,220.41383823149292,-555.5181398389805,421.0164817581557,1.0330081178124573,4.337790201174604,7.685144992681194,5,0,51.37789634539242,0,1,0
208.7055015743895,174.5635496504818,-201.60864053758633,498.13277106551544,39.517840296327776,-552.3955201117894,474.40164715298147,1.0509044235012106,3.1508668037443135,6.810188117745141,2,4,66.12493732098929,0,1,0
111.05390523536512,21.14493240403055,-344.4915089954109,133.49594932811354,35.538404353479464,-337.41554087135046,27.584174860110583,1.177779733223351,0.0,0.9195693362333915,1,0,32.895935050382164,0,0,1
59.9326836668414,213.9575785083002,-628.646783147278,448.3958037327524,103.631481668885,-710.0259487367241,411.9441854028248,0.5846015386144303,0.0,0.4294694865215945,7,0,300.0,0,0,0
168.807585701814,175.2296618892252,-637.4754775961333,386.18015489207164,76.27358957654717,-294.80548821022086,417.69110561474326,1.1009778483911803,0.0,0.3109693893857595,2,6,300.0,0,0,0
471.4548519562596,15.118357142280104,-189.58455274123742,93.57783628483374,247.89756168838352,-708.3143388802164,682.6842521031597,0.5478735619039816,1.3949412784308814,2.051193031689447,7,4,300.0,0,2,0
161.6014660103776,59.52770012151098,-301.6834239665781,303.9216453419672,146.65413472526723,-72.50641683853223,283.49276824622325,0.9579499478821937,8.375528886647713,7.224398079748467,1,1,36.155473842857546,0,3,0
259.395310871683,60.583026117768824,-531.4546098499827,267.03947610846194,80.3174490583934,-535.4657154171433,21.53995540472485,1.1443406537024474,1.0485817614883077,0.8121358406933384,4,1,29.31371368716728,0,2,1
351.50947944758894,51.29038558300777,-71.38906420966339,180.07674093328507,63.654757884852216,-706.8391234577479,658.284770699829,1.2304609060719733,2.818786627357174,1.5862235227687653,5,4,300.0,0,1,0
181.814801189647,197.59378638683313,-132.67941689598956,186.93815147364046,203.96931125585195,-130.54588428131643,8.452691695894702,0.9650969348658737,9.338904641536281,9.212171145283815,6,4,2.341541134370541,0,3,2
